sim_time, animated_rocket?world_pose/position/x
206.411, 10.4342
206.412, 10.4342
206.413, 10.4342
206.414, 10.5071
206.415, 10.5071
206.416, 10.5071
206.417, 10.5071
206.418, 10.5071
206.419, 10.5071
206.42, 10.5071
206.421, 10.5071
206.422, 10.5071
206.423, 10.5071
206.424, 10.5071
206.425, 10.5071
206.426, 10.5071
206.427, 10.5071
206.428, 10.5071
206.429, 10.5071
206.43, 10.5071
206.431, 10.5071
206.432, 10.5071
206.433, 10.5071
206.434, 10.5071
206.435, 10.5071
206.436, 10.5071
206.437, 10.5071
206.438, 10.5071
206.439, 10.5071
206.44, 10.5071
206.441, 10.5071
206.442, 10.5071
206.443, 10.5071
206.444, 10.5071
206.445, 10.5071
206.446, 10.5071
206.447, 10.5071
206.448, 10.584
206.449, 10.584
206.45, 10.584
206.451, 10.584
206.452, 10.584
206.453, 10.584
206.454, 10.584
206.455, 10.584
206.456, 10.584
206.457, 10.584
206.458, 10.584
206.459, 10.584
206.46, 10.584
206.461, 10.584
206.462, 10.584
206.463, 10.584
206.464, 10.584
206.465, 10.584
206.466, 10.584
206.467, 10.584
206.468, 10.584
206.469, 10.584
206.47, 10.584
206.471, 10.584
206.472, 10.584
206.473, 10.584
206.474, 10.584
206.475, 10.584
206.476, 10.584
206.477, 10.584
206.478, 10.584
206.479, 10.584
206.48, 10.584
206.481, 10.584
206.482, 10.6662
206.483, 10.6662
206.484, 10.6662
206.485, 10.6662
206.486, 10.6662
206.487, 10.6662
206.488, 10.6662
206.489, 10.6662
206.49, 10.6662
206.491, 10.6662
206.492, 10.6662
206.493, 10.6662
206.494, 10.6662
206.495, 10.6662
206.496, 10.6662
206.497, 10.6662
206.498, 10.6662
206.499, 10.6662
206.5, 10.6662
206.501, 10.6662
206.502, 10.6662
206.503, 10.6662
206.504, 10.6662
206.505, 10.6662
206.506, 10.6662
206.507, 10.6662
206.508, 10.6662
206.509, 10.6662
206.51, 10.6662
206.511, 10.6662
206.512, 10.6662
206.513, 10.6662
206.514, 10.6662
206.515, 10.6662
206.516, 10.7592
206.517, 10.7592
206.518, 10.7592
206.519, 10.7592
206.52, 10.7592
206.521, 10.7592
206.522, 10.7592
206.523, 10.7592
206.524, 10.7592
206.525, 10.7592
206.526, 10.7592
206.527, 10.7592
206.528, 10.7592
206.529, 10.7592
206.53, 10.7592
206.531, 10.7592
206.532, 10.7592
206.533, 10.7592
206.534, 10.7592
206.535, 10.7592
206.536, 10.7592
206.537, 10.7592
206.538, 10.7592
206.539, 10.7592
206.54, 10.7592
206.541, 10.7592
206.542, 10.7592
206.543, 10.7592
206.544, 10.7592
206.545, 10.7592
206.546, 10.7592
206.547, 10.7592
206.548, 10.7592
206.549, 10.7592
206.55, 10.8529
206.551, 10.8529
206.552, 10.8529
206.553, 10.8529
206.554, 10.8529
206.555, 10.8529
206.556, 10.8529
206.557, 10.8529
206.558, 10.8529
206.559, 10.8529
206.56, 10.8529
206.561, 10.8529
206.562, 10.8529
206.563, 10.8529
206.564, 10.8529
206.565, 10.8529
206.566, 10.8529
206.567, 10.8529
206.568, 10.8529
206.569, 10.8529
206.57, 10.8529
206.571, 10.8529
206.572, 10.8529
206.573, 10.8529
206.574, 10.8529
206.575, 10.8529
206.576, 10.8529
206.577, 10.8529
206.578, 10.8529
206.579, 10.8529
206.58, 10.8529
206.581, 10.8529
206.582, 10.8529
206.583, 10.8529
206.584, 10.959
206.585, 10.959
206.586, 10.959
206.587, 10.959
206.588, 10.959
206.589, 10.959
206.59, 10.959
206.591, 10.959
206.592, 10.959
206.593, 10.959
206.594, 10.959
206.595, 10.959
206.596, 10.959
206.597, 10.959
206.598, 10.959
206.599, 10.959
206.6, 10.959
206.601, 10.959
206.602, 10.959
206.603, 10.959
206.604, 10.959
206.605, 10.959
206.606, 10.959
206.607, 10.959
206.608, 10.959
206.609, 10.959
206.61, 10.959
206.611, 10.959
206.612, 10.959
206.613, 10.959
206.614, 10.959
206.615, 10.959
206.616, 10.959
206.617, 10.959
206.618, 11.0718
206.619, 11.0718
206.62, 11.0718
206.621, 11.0718
206.622, 11.0718
206.623, 11.0718
206.624, 11.0718
206.625, 11.0718
206.626, 11.0718
206.627, 11.0718
206.628, 11.0718
206.629, 11.0718
206.63, 11.0718
206.631, 11.0718
206.632, 11.0718
206.633, 11.0718
206.634, 11.0718
206.635, 11.0718
206.636, 11.0718
206.637, 11.0718
206.638, 11.0718
206.639, 11.0718
206.64, 11.0718
206.641, 11.0718
206.642, 11.0718
206.643, 11.0718
206.644, 11.0718
206.645, 11.0718
206.646, 11.0718
206.647, 11.0718
206.648, 11.0718
206.649, 11.0718
206.65, 11.0718
206.651, 11.0718
206.652, 11.1911
206.653, 11.1911
206.654, 11.1911
206.655, 11.1911
206.656, 11.1911
206.657, 11.1911
206.658, 11.1911
206.659, 11.1911
206.66, 11.1911
206.661, 11.1911
206.662, 11.1911
206.663, 11.1911
206.664, 11.1911
206.665, 11.1911
206.666, 11.1911
206.667, 11.1911
206.668, 11.1911
206.669, 11.1911
206.67, 11.1911
206.671, 11.1911
206.672, 11.1911
206.673, 11.1911
206.674, 11.1911
206.675, 11.1911
206.676, 11.1911
206.677, 11.1911
206.678, 11.1911
206.679, 11.1911
206.68, 11.1911
206.681, 11.1911
206.682, 11.1911
206.683, 11.1911
206.684, 11.1911
206.685, 11.1911
206.686, 11.3213
206.687, 11.3213
206.688, 11.3213
206.689, 11.3213
206.69, 11.3213
206.691, 11.3213
206.692, 11.3213
206.693, 11.3213
206.694, 11.3213
206.695, 11.3213
206.696, 11.3213
206.697, 11.3213
206.698, 11.3213
206.699, 11.3213
206.7, 11.3213
206.701, 11.3213
206.702, 11.3213
206.703, 11.3213
206.704, 11.3213
206.705, 11.3213
206.706, 11.3213
206.707, 11.3213
206.708, 11.3213
206.709, 11.3213
206.71, 11.3213
206.711, 11.3213
206.712, 11.3213
206.713, 11.3213
206.714, 11.3213
206.715, 11.3213
206.716, 11.3213
206.717, 11.3213
206.718, 11.3213
206.719, 11.3213
206.72, 11.4571
206.721, 11.4571
206.722, 11.4571
206.723, 11.4571
206.724, 11.4571
206.725, 11.4571
206.726, 11.4571
206.727, 11.4571
206.728, 11.4571
206.729, 11.4571
206.73, 11.4571
206.731, 11.4571
206.732, 11.4571
206.733, 11.4571
206.734, 11.4571
206.735, 11.4571
206.736, 11.4571
206.737, 11.4571
206.738, 11.4571
206.739, 11.4571
206.74, 11.4571
206.741, 11.4571
206.742, 11.4571
206.743, 11.4571
206.744, 11.4571
206.745, 11.4571
206.746, 11.4571
206.747, 11.4571
206.748, 11.4571
206.749, 11.4571
206.75, 11.4571
206.751, 11.4571
206.752, 11.4571
206.753, 11.4571
206.754, 11.5899
206.755, 11.5899
206.756, 11.5899
206.757, 11.5899
206.758, 11.5899
206.759, 11.5899
206.76, 11.5899
206.761, 11.5899
206.762, 11.5899
206.763, 11.5899
206.764, 11.5899
206.765, 11.5899
206.766, 11.5899
206.767, 11.5899
206.768, 11.5899
206.769, 11.5899
206.77, 11.5899
206.771, 11.5899
206.772, 11.5899
206.773, 11.5899
206.774, 11.5899
206.775, 11.5899
206.776, 11.5899
206.777, 11.5899
206.778, 11.5899
206.779, 11.5899
206.78, 11.5899
206.781, 11.5899
206.782, 11.5899
206.783, 11.5899
206.784, 11.5899
206.785, 11.5899
206.786, 11.5899
206.787, 11.5899
206.788, 11.7269
206.789, 11.7269
206.79, 11.7269
206.791, 11.7269
206.792, 11.7269
206.793, 11.7269
206.794, 11.7269
206.795, 11.7269
206.796, 11.7269
206.797, 11.7269
206.798, 11.7269
206.799, 11.7269
206.8, 11.7269
206.801, 11.7269
206.802, 11.7269
206.803, 11.7269
206.804, 11.7269
206.805, 11.7269
206.806, 11.7269
206.807, 11.7269
206.808, 11.7269
206.809, 11.7269
206.81, 11.7269
206.811, 11.7269
206.812, 11.7269
206.813, 11.7269
206.814, 11.7269
206.815, 11.7269
206.816, 11.7269
206.817, 11.7269
206.818, 11.7269
206.819, 11.7269
206.82, 11.7269
206.821, 11.7269
206.822, 11.88
206.823, 11.88
206.824, 11.88
206.825, 11.88
206.826, 11.88
206.827, 11.88
206.828, 11.88
206.829, 11.88
206.83, 11.88
206.831, 11.88
206.832, 11.88
206.833, 11.88
206.834, 11.88
206.835, 11.88
206.836, 11.88
206.837, 11.88
206.838, 11.88
206.839, 11.88
206.84, 11.88
206.841, 11.88
206.842, 11.88
206.843, 11.88
206.844, 11.88
206.845, 11.88
206.846, 11.88
206.847, 11.88
206.848, 11.88
206.849, 11.88
206.85, 11.88
206.851, 11.88
206.852, 11.88
206.853, 11.88
206.854, 11.88
206.855, 11.88
206.856, 12.0377
206.857, 12.0377
206.858, 12.0377
206.859, 12.0377
206.86, 12.0377
206.861, 12.0377
206.862, 12.0377
206.863, 12.0377
206.864, 12.0377
206.865, 12.0377
206.866, 12.0377
206.867, 12.0377
206.868, 12.0377
206.869, 12.0377
206.87, 12.0377
206.871, 12.0377
206.872, 12.0377
206.873, 12.0377
206.874, 12.0377
206.875, 12.0377
206.876, 12.0377
206.877, 12.0377
206.878, 12.0377
206.879, 12.0377
206.88, 12.0377
206.881, 12.0377
206.882, 12.0377
206.883, 12.0377
206.884, 12.0377
206.885, 12.0377
206.886, 12.0377
206.887, 12.0377
206.888, 12.0377
206.889, 12.0377
206.89, 12.1974
206.891, 12.1974
206.892, 12.1974
206.893, 12.1974
206.894, 12.1974
206.895, 12.1974
206.896, 12.1974
206.897, 12.1974
206.898, 12.1974
206.899, 12.1974
206.9, 12.1974
206.901, 12.1974
206.902, 12.1974
206.903, 12.1974
206.904, 12.1974
206.905, 12.1974
206.906, 12.1974
206.907, 12.1974
206.908, 12.1974
206.909, 12.1974
206.91, 12.1974
206.911, 12.1974
206.912, 12.1974
206.913, 12.1974
206.914, 12.1974
206.915, 12.1974
206.916, 12.1974
206.917, 12.1974
206.918, 12.1974
206.919, 12.1974
206.92, 12.1974
206.921, 12.1974
206.922, 12.1974
206.923, 12.1974
206.924, 12.3623
206.925, 12.3623
206.926, 12.3623
206.927, 12.3623
206.928, 12.3623
206.929, 12.3623
206.93, 12.3623
206.931, 12.3623
206.932, 12.3623
206.933, 12.3623
206.934, 12.3623
206.935, 12.3623
206.936, 12.3623
206.937, 12.3623
206.938, 12.3623
206.939, 12.3623
206.94, 12.3623
206.941, 12.3623
206.942, 12.3623
206.943, 12.3623
206.944, 12.3623
206.945, 12.3623
206.946, 12.3623
206.947, 12.3623
206.948, 12.3623
206.949, 12.3623
206.95, 12.3623
206.951, 12.3623
206.952, 12.3623
206.953, 12.3623
206.954, 12.3623
206.955, 12.3623
206.956, 12.3623
206.957, 12.3623
206.958, 12.5414
206.959, 12.5414
206.96, 12.5414
206.961, 12.5414
206.962, 12.5414
206.963, 12.5414
206.964, 12.5414
206.965, 12.5414
206.966, 12.5414
206.967, 12.5414
206.968, 12.5414
206.969, 12.5414
206.97, 12.5414
206.971, 12.5414
206.972, 12.5414
206.973, 12.5414
206.974, 12.5414
206.975, 12.5414
206.976, 12.5414
206.977, 12.5414
206.978, 12.5414
206.979, 12.5414
206.98, 12.5414
206.981, 12.5414
206.982, 12.5414
206.983, 12.5414
206.984, 12.5414
206.985, 12.5414
206.986, 12.5414
206.987, 12.5414
206.988, 12.5414
206.989, 12.5414
206.99, 12.5414
206.991, 12.5414
206.992, 12.7189
206.993, 12.7189
206.994, 12.7189
206.995, 12.7189
206.996, 12.7189
206.997, 12.7189
206.998, 12.7189
206.999, 12.7189
207, 12.7189
207.001, 12.7189
207.002, 12.7189
207.003, 12.7189
207.004, 12.7189
207.005, 12.7189
207.006, 12.7189
207.007, 12.7189
207.008, 12.7189
207.009, 12.7189
207.01, 12.7189
207.011, 12.7189
207.012, 12.7189
207.013, 12.7189
207.014, 12.7189
207.015, 12.7189
207.016, 12.7189
207.017, 12.7189
207.018, 12.7189
207.019, 12.7189
207.02, 12.7189
207.021, 12.7189
207.022, 12.7189
207.023, 12.7189
207.024, 12.7189
207.025, 12.7189
207.026, 12.898
207.027, 12.898
207.028, 12.898
207.029, 12.898
207.03, 12.898
207.031, 12.898
207.032, 12.898
207.033, 12.898
207.034, 12.898
207.035, 12.898
207.036, 12.898
207.037, 12.898
207.038, 12.898
207.039, 12.898
207.04, 12.898
207.041, 12.898
207.042, 12.898
207.043, 12.898
207.044, 12.898
207.045, 12.898
207.046, 12.898
207.047, 12.898
207.048, 12.898
207.049, 12.898
207.05, 12.898
207.051, 12.898
207.052, 12.898
207.053, 12.898
207.054, 12.898
207.055, 12.898
207.056, 12.898
207.057, 12.898
207.058, 12.898
207.059, 12.898
207.06, 13.0874
207.061, 13.0874
207.062, 13.0874
207.063, 13.0874
207.064, 13.0874
207.065, 13.0874
207.066, 13.0874
207.067, 13.0874
207.068, 13.0874
207.069, 13.0874
207.07, 13.0874
207.071, 13.0874
207.072, 13.0874
207.073, 13.0874
207.074, 13.0874
207.075, 13.0874
207.076, 13.0874
207.077, 13.0874
207.078, 13.0874
207.079, 13.0874
207.08, 13.0874
207.081, 13.0874
207.082, 13.0874
207.083, 13.0874
207.084, 13.0874
207.085, 13.0874
207.086, 13.0874
207.087, 13.0874
207.088, 13.0874
207.089, 13.0874
207.09, 13.0874
207.091, 13.0874
207.092, 13.0874
207.093, 13.0874
207.094, 13.2985
207.095, 13.2985
207.096, 13.2985
207.097, 13.2985
207.098, 13.2985
207.099, 13.2985
207.1, 13.2985
207.101, 13.2985
207.102, 13.2985
207.103, 13.2985
207.104, 13.2985
207.105, 13.2985
207.106, 13.2985
207.107, 13.2985
207.108, 13.2985
207.109, 13.2985
207.11, 13.2985
207.111, 13.2985
207.112, 13.2985
207.113, 13.2985
207.114, 13.2985
207.115, 13.2985
207.116, 13.2985
207.117, 13.2985
207.118, 13.2985
207.119, 13.2985
207.12, 13.2985
207.121, 13.2985
207.122, 13.2985
207.123, 13.2985
207.124, 13.2985
207.125, 13.2985
207.126, 13.2985
207.127, 13.2985
207.128, 13.4928
207.129, 13.4928
207.13, 13.4928
207.131, 13.4928
207.132, 13.4928
207.133, 13.4928
207.134, 13.4928
207.135, 13.4928
207.136, 13.4928
207.137, 13.4928
207.138, 13.4928
207.139, 13.4928
207.14, 13.4928
207.141, 13.4928
207.142, 13.4928
207.143, 13.4928
207.144, 13.4928
207.145, 13.4928
207.146, 13.4928
207.147, 13.4928
207.148, 13.4928
207.149, 13.4928
207.15, 13.4928
207.151, 13.4928
207.152, 13.4928
207.153, 13.4928
207.154, 13.4928
207.155, 13.4928
207.156, 13.4928
207.157, 13.4928
207.158, 13.4928
207.159, 13.4928
207.16, 13.4928
207.161, 13.4928
207.162, 13.694
207.163, 13.694
207.164, 13.694
207.165, 13.694
207.166, 13.694
207.167, 13.694
207.168, 13.694
207.169, 13.694
207.17, 13.694
207.171, 13.694
207.172, 13.694
207.173, 13.694
207.174, 13.694
207.175, 13.694
207.176, 13.694
207.177, 13.694
207.178, 13.694
207.179, 13.694
207.18, 13.694
207.181, 13.694
207.182, 13.694
207.183, 13.694
207.184, 13.694
207.185, 13.694
207.186, 13.694
207.187, 13.694
207.188, 13.694
207.189, 13.694
207.19, 13.694
207.191, 13.694
207.192, 13.694
207.193, 13.694
207.194, 13.694
207.195, 13.694
207.196, 13.9204
207.197, 13.9204
207.198, 13.9204
207.199, 13.9204
207.2, 13.9204
207.201, 13.9204
207.202, 13.9204
207.203, 13.9204
207.204, 13.9204
207.205, 13.9204
207.206, 13.9204
207.207, 13.9204
207.208, 13.9204
207.209, 13.9204
207.21, 13.9204
207.211, 13.9204
207.212, 13.9204
207.213, 13.9204
207.214, 13.9204
207.215, 13.9204
207.216, 13.9204
207.217, 13.9204
207.218, 13.9204
207.219, 13.9204
207.22, 13.9204
207.221, 13.9204
207.222, 13.9204
207.223, 13.9204
207.224, 13.9204
207.225, 13.9204
207.226, 13.9204
207.227, 13.9204
207.228, 13.9204
207.229, 13.9204
207.23, 14.1445
207.231, 14.1445
207.232, 14.1445
207.233, 14.1445
207.234, 14.1445
207.235, 14.1445
207.236, 14.1445
207.237, 14.1445
207.238, 14.1445
207.239, 14.1445
207.24, 14.1445
207.241, 14.1445
207.242, 14.1445
207.243, 14.1445
207.244, 14.1445
207.245, 14.1445
207.246, 14.1445
207.247, 14.1445
207.248, 14.1445
207.249, 14.1445
207.25, 14.1445
207.251, 14.1445
207.252, 14.1445
207.253, 14.1445
207.254, 14.1445
207.255, 14.1445
207.256, 14.1445
207.257, 14.1445
207.258, 14.1445
207.259, 14.1445
207.26, 14.1445
207.261, 14.1445
207.262, 14.1445
207.263, 14.1445
207.264, 14.3595
207.265, 14.3595
207.266, 14.3595
207.267, 14.3595
207.268, 14.3595
207.269, 14.3595
207.27, 14.3595
207.271, 14.3595
207.272, 14.3595
207.273, 14.3595
207.274, 14.3595
207.275, 14.3595
207.276, 14.3595
207.277, 14.3595
207.278, 14.3595
207.279, 14.3595
207.28, 14.3595
207.281, 14.3595
207.282, 14.3595
207.283, 14.3595
207.284, 14.3595
207.285, 14.3595
207.286, 14.3595
207.287, 14.3595
207.288, 14.3595
207.289, 14.3595
207.29, 14.3595
207.291, 14.3595
207.292, 14.3595
207.293, 14.3595
207.294, 14.3595
207.295, 14.3595
207.296, 14.3595
207.297, 14.3595
207.298, 14.6029
207.299, 14.6029
207.3, 14.6029
207.301, 14.6029
207.302, 14.6029
207.303, 14.6029
207.304, 14.6029
207.305, 14.6029
207.306, 14.6029
207.307, 14.6029
207.308, 14.6029
207.309, 14.6029
207.31, 14.6029
207.311, 14.6029
207.312, 14.6029
207.313, 14.6029
207.314, 14.6029
207.315, 14.6029
207.316, 14.6029
207.317, 14.6029
207.318, 14.6029
207.319, 14.6029
207.32, 14.6029
207.321, 14.6029
207.322, 14.6029
207.323, 14.6029
207.324, 14.6029
207.325, 14.6029
207.326, 14.6029
207.327, 14.6029
207.328, 14.6029
207.329, 14.6029
207.33, 14.6029
207.331, 14.6029
207.332, 14.845
207.333, 14.845
207.334, 14.845
207.335, 14.845
207.336, 14.845
207.337, 14.845
207.338, 14.845
207.339, 14.845
207.34, 14.845
207.341, 14.845
207.342, 14.845
207.343, 14.845
207.344, 14.845
207.345, 14.845
207.346, 14.845
207.347, 14.845
207.348, 14.845
207.349, 14.845
207.35, 14.845
207.351, 14.845
207.352, 14.845
207.353, 14.845
207.354, 14.845
207.355, 14.845
207.356, 14.845
207.357, 14.845
207.358, 14.845
207.359, 14.845
207.36, 14.845
207.361, 14.845
207.362, 14.845
207.363, 14.845
207.364, 14.845
207.365, 14.845
207.366, 15.0921
207.367, 15.0921
207.368, 15.0921
207.369, 15.0921
207.37, 15.0921
207.371, 15.0921
207.372, 15.0921
207.373, 15.0921
207.374, 15.0921
207.375, 15.0921
207.376, 15.0921
207.377, 15.0921
207.378, 15.0921
207.379, 15.0921
207.38, 15.0921
207.381, 15.0921
207.382, 15.0921
207.383, 15.0921
207.384, 15.0921
207.385, 15.0921
207.386, 15.0921
207.387, 15.0921
207.388, 15.0921
207.389, 15.0921
207.39, 15.0921
207.391, 15.0921
207.392, 15.0921
207.393, 15.0921
207.394, 15.0921
207.395, 15.0921
207.396, 15.0921
207.397, 15.0921
207.398, 15.0921
207.399, 15.0921
207.4, 15.3598
207.401, 15.3598
207.402, 15.3598
207.403, 15.3598
207.404, 15.3598
207.405, 15.3598
207.406, 15.3598
207.407, 15.3598
207.408, 15.3598
207.409, 15.3598
207.41, 15.3598
207.411, 15.3598
207.412, 15.3598
207.413, 15.3598
207.414, 15.3598
207.415, 15.3598
207.416, 15.3598
207.417, 15.3598
207.418, 15.3598
207.419, 15.3598
207.42, 15.3598
207.421, 15.3598
207.422, 15.3598
207.423, 15.3598
207.424, 15.3598
207.425, 15.3598
207.426, 15.3598
207.427, 15.3598
207.428, 15.3598
207.429, 15.3598
207.43, 15.3598
207.431, 15.3598
207.432, 15.3598
207.433, 15.3598
207.434, 15.5993
207.435, 15.5993
207.436, 15.5993
207.437, 15.5993
207.438, 15.5993
207.439, 15.5993
207.44, 15.5993
207.441, 15.5993
207.442, 15.5993
207.443, 15.5993
207.444, 15.5993
207.445, 15.5993
207.446, 15.5993
207.447, 15.5993
207.448, 15.5993
207.449, 15.5993
207.45, 15.5993
207.451, 15.5993
207.452, 15.5993
207.453, 15.5993
207.454, 15.5993
207.455, 15.5993
207.456, 15.5993
207.457, 15.5993
207.458, 15.5993
207.459, 15.5993
207.46, 15.5993
207.461, 15.5993
207.462, 15.5993
207.463, 15.5993
207.464, 15.5993
207.465, 15.5993
207.466, 15.5993
207.467, 15.5993
207.468, 15.8515
207.469, 15.8515
207.47, 15.8515
207.471, 15.8515
207.472, 15.8515
207.473, 15.8515
207.474, 15.8515
207.475, 15.8515
207.476, 15.8515
207.477, 15.8515
207.478, 15.8515
207.479, 15.8515
207.48, 15.8515
207.481, 15.8515
207.482, 15.8515
207.483, 15.8515
207.484, 15.8515
207.485, 15.8515
207.486, 15.8515
207.487, 15.8515
207.488, 15.8515
207.489, 15.8515
207.49, 15.8515
207.491, 15.8515
207.492, 15.8515
207.493, 15.8515
207.494, 15.8515
207.495, 15.8515
207.496, 15.8515
207.497, 15.8515
207.498, 15.8515
207.499, 15.8515
207.5, 15.8515
207.501, 15.8515
207.502, 16.1058
207.503, 16.1058
207.504, 16.1058
207.505, 16.1058
207.506, 16.1058
207.507, 16.1058
207.508, 16.1058
207.509, 16.1058
207.51, 16.1058
207.511, 16.1058
207.512, 16.1058
207.513, 16.1058
207.514, 16.1058
207.515, 16.1058
207.516, 16.1058
207.517, 16.1058
207.518, 16.1058
207.519, 16.1058
207.52, 16.1058
207.521, 16.1058
207.522, 16.1058
207.523, 16.1058
207.524, 16.1058
207.525, 16.1058
207.526, 16.1058
207.527, 16.1058
207.528, 16.1058
207.529, 16.1058
207.53, 16.1058
207.531, 16.1058
207.532, 16.1058
207.533, 16.1058
207.534, 16.1058
207.535, 16.1058
207.536, 16.3555
207.537, 16.3555
207.538, 16.3555
207.539, 16.3555
207.54, 16.3555
207.541, 16.3555
207.542, 16.3555
207.543, 16.3555
207.544, 16.3555
207.545, 16.3555
207.546, 16.3555
207.547, 16.3555
207.548, 16.3555
207.549, 16.3555
207.55, 16.3555
207.551, 16.3555
207.552, 16.3555
207.553, 16.3555
207.554, 16.3555
207.555, 16.3555
207.556, 16.3555
207.557, 16.3555
207.558, 16.3555
207.559, 16.3555
207.56, 16.3555
207.561, 16.3555
207.562, 16.3555
207.563, 16.3555
207.564, 16.3555
207.565, 16.3555
207.566, 16.3555
207.567, 16.3555
207.568, 16.3555
207.569, 16.3555
207.57, 16.6066
207.571, 16.6066
207.572, 16.6066
207.573, 16.6066
207.574, 16.6066
207.575, 16.6066
207.576, 16.6066
207.577, 16.6066
207.578, 16.6066
207.579, 16.6066
207.58, 16.6066
207.581, 16.6066
207.582, 16.6066
207.583, 16.6066
207.584, 16.6066
207.585, 16.6066
207.586, 16.6066
207.587, 16.6066
207.588, 16.6066
207.589, 16.6066
207.59, 16.6066
207.591, 16.6066
207.592, 16.6066
207.593, 16.6066
207.594, 16.6066
207.595, 16.6066
207.596, 16.6066
207.597, 16.6066
207.598, 16.6066
207.599, 16.6066
207.6, 16.6066
207.601, 16.6066
207.602, 16.6066
207.603, 16.6066
207.604, 16.8496
207.605, 16.8496
207.606, 16.8496
207.607, 16.8496
207.608, 16.8496
207.609, 16.8496
207.61, 16.8496
207.611, 16.8496
207.612, 16.8496
207.613, 16.8496
207.614, 16.8496
207.615, 16.8496
207.616, 16.8496
207.617, 16.8496
207.618, 16.8496
207.619, 16.8496
207.62, 16.8496
207.621, 16.8496
207.622, 16.8496
207.623, 16.8496
207.624, 16.8496
207.625, 16.8496
207.626, 16.8496
207.627, 16.8496
207.628, 16.8496
207.629, 16.8496
207.63, 16.8496
207.631, 16.8496
207.632, 16.8496
207.633, 16.8496
207.634, 16.8496
207.635, 16.8496
207.636, 16.8496
207.637, 16.8496
207.638, 17.0883
207.639, 17.0883
207.64, 17.0883
207.641, 17.0883
207.642, 17.0883
207.643, 17.0883
207.644, 17.0883
207.645, 17.0883
207.646, 17.0883
207.647, 17.0883
207.648, 17.0883
207.649, 17.0883
207.65, 17.0883
207.651, 17.0883
207.652, 17.0883
207.653, 17.0883
207.654, 17.0883
207.655, 17.0883
207.656, 17.0883
207.657, 17.0883
207.658, 17.0883
207.659, 17.0883
207.66, 17.0883
207.661, 17.0883
207.662, 17.0883
207.663, 17.0883
207.664, 17.0883
207.665, 17.0883
207.666, 17.0883
207.667, 17.0883
207.668, 17.0883
207.669, 17.0883
207.67, 17.0883
207.671, 17.0883
207.672, 17.3311
207.673, 17.3311
207.674, 17.3311
207.675, 17.3311
207.676, 17.3311
207.677, 17.3311
207.678, 17.3311
207.679, 17.3311
207.68, 17.3311
207.681, 17.3311
207.682, 17.3311
207.683, 17.3311
207.684, 17.3311
207.685, 17.3311
207.686, 17.3311
207.687, 17.3311
207.688, 17.3311
207.689, 17.3311
207.69, 17.3311
207.691, 17.3311
207.692, 17.3311
207.693, 17.3311
207.694, 17.3311
207.695, 17.3311
207.696, 17.3311
207.697, 17.3311
207.698, 17.3311
207.699, 17.3311
207.7, 17.3311
207.701, 17.3311
207.702, 17.3311
207.703, 17.3311
207.704, 17.3311
207.705, 17.3311
207.706, 17.5687
207.707, 17.5687
207.708, 17.5687
207.709, 17.5687
207.71, 17.5687
207.711, 17.5687
207.712, 17.5687
207.713, 17.5687
207.714, 17.5687
207.715, 17.5687
207.716, 17.5687
207.717, 17.5687
207.718, 17.5687
207.719, 17.5687
207.72, 17.5687
207.721, 17.5687
207.722, 17.5687
207.723, 17.5687
207.724, 17.5687
207.725, 17.5687
207.726, 17.5687
207.727, 17.5687
207.728, 17.5687
207.729, 17.5687
207.73, 17.5687
207.731, 17.5687
207.732, 17.5687
207.733, 17.5687
207.734, 17.5687
207.735, 17.5687
207.736, 17.5687
207.737, 17.5687
207.738, 17.5687
207.739, 17.5687
207.74, 17.7919
207.741, 17.7919
207.742, 17.7919
207.743, 17.7919
207.744, 17.7919
207.745, 17.7919
207.746, 17.7919
207.747, 17.7919
207.748, 17.7919
207.749, 17.7919
207.75, 17.7919
207.751, 17.7919
207.752, 17.7919
207.753, 17.7919
207.754, 17.7919
207.755, 17.7919
207.756, 17.7919
207.757, 17.7919
207.758, 17.7919
207.759, 17.7919
207.76, 17.7919
207.761, 17.7919
207.762, 17.7919
207.763, 17.7919
207.764, 17.7919
207.765, 17.7919
207.766, 17.7919
207.767, 17.7919
207.768, 17.7919
207.769, 17.7919
207.77, 17.7919
207.771, 17.7919
207.772, 17.7919
207.773, 17.7919
207.774, 18.0301
207.775, 18.0301
207.776, 18.0301
207.777, 18.0301
207.778, 18.0301
207.779, 18.0301
207.78, 18.0301
207.781, 18.0301
207.782, 18.0301
207.783, 18.0301
207.784, 18.0301
207.785, 18.0301
207.786, 18.0301
207.787, 18.0301
207.788, 18.0301
207.789, 18.0301
207.79, 18.0301
207.791, 18.0301
207.792, 18.0301
207.793, 18.0301
207.794, 18.0301
207.795, 18.0301
207.796, 18.0301
207.797, 18.0301
207.798, 18.0301
207.799, 18.0301
207.8, 18.0301
207.801, 18.0301
207.802, 18.0301
207.803, 18.0301
207.804, 18.0301
207.805, 18.0301
207.806, 18.0301
207.807, 18.0301
207.808, 18.2526
207.809, 18.2526
207.81, 18.2526
207.811, 18.2526
207.812, 18.2526
207.813, 18.2526
207.814, 18.2526
207.815, 18.2526
207.816, 18.2526
207.817, 18.2526
207.818, 18.2526
207.819, 18.2526
207.82, 18.2526
207.821, 18.2526
207.822, 18.2526
207.823, 18.2526
207.824, 18.2526
207.825, 18.2526
207.826, 18.2526
207.827, 18.2526
207.828, 18.2526
