sim_time, animated_rocket?world_pose/position/z
205.216, 0.999634
205.217, 0.999634
205.218, 0.999634
205.219, 0.999634
205.22, 0.999634
205.221, 0.999634
205.222, 0.999634
205.223, 0.999634
205.224, 0.999627
205.225, 0.999627
205.226, 0.999627
205.227, 0.999627
205.228, 0.999627
205.229, 0.999627
205.23, 0.999627
205.231, 0.999627
205.232, 0.999627
205.233, 0.999627
205.234, 0.999627
205.235, 0.999627
205.236, 0.999627
205.237, 0.999627
205.238, 0.999627
205.239, 0.999627
205.24, 0.999627
205.241, 0.999627
205.242, 0.999627
205.243, 0.999627
205.244, 0.999627
205.245, 0.999627
205.246, 0.999627
205.247, 0.999627
205.248, 0.999627
205.249, 0.999627
205.25, 0.999627
205.251, 0.999627
205.252, 0.999627
205.253, 0.999627
205.254, 0.999627
205.255, 0.999627
205.256, 0.999627
205.257, 0.999627
205.258, 0.999621
205.259, 0.999621
205.26, 0.999621
205.261, 0.999621
205.262, 0.999621
205.263, 0.999621
205.264, 0.999621
205.265, 0.999621
205.266, 0.999621
205.267, 0.999621
205.268, 0.999621
205.269, 0.999621
205.27, 0.999621
205.271, 0.999621
205.272, 0.999621
205.273, 0.999621
205.274, 0.999621
205.275, 0.999621
205.276, 0.999621
205.277, 0.999621
205.278, 0.999621
205.279, 0.999621
205.28, 0.999621
205.281, 0.999621
205.282, 0.999621
205.283, 0.999621
205.284, 0.999621
205.285, 0.999621
205.286, 0.999621
205.287, 0.999621
205.288, 0.999621
205.289, 0.999621
205.29, 0.999621
205.291, 0.999621
205.292, 0.999615
205.293, 0.999615
205.294, 0.999615
205.295, 0.999615
205.296, 0.999615
205.297, 0.999615
205.298, 0.999615
205.299, 0.999615
205.3, 0.999615
205.301, 0.999615
205.302, 0.999615
205.303, 0.999615
205.304, 0.999615
205.305, 0.999615
205.306, 0.999615
205.307, 0.999615
205.308, 0.999615
205.309, 0.999615
205.31, 0.999615
205.311, 0.999615
205.312, 0.999615
205.313, 0.999615
205.314, 0.999615
205.315, 0.999615
205.316, 0.999615
205.317, 0.999615
205.318, 0.999615
205.319, 0.999615
205.32, 0.999615
205.321, 0.999615
205.322, 0.999615
205.323, 0.999615
205.324, 0.999615
205.325, 0.999615
205.326, 0.99961
205.327, 0.99961
205.328, 0.99961
205.329, 0.99961
205.33, 0.99961
205.331, 0.99961
205.332, 0.99961
205.333, 0.99961
205.334, 0.99961
205.335, 0.99961
205.336, 0.99961
205.337, 0.99961
205.338, 0.99961
205.339, 0.99961
205.34, 0.99961
205.341, 0.99961
205.342, 0.99961
205.343, 0.99961
205.344, 0.99961
205.345, 0.99961
205.346, 0.99961
205.347, 0.99961
205.348, 0.99961
205.349, 0.99961
205.35, 0.99961
205.351, 0.99961
205.352, 0.99961
205.353, 0.99961
205.354, 0.99961
205.355, 0.99961
205.356, 0.99961
205.357, 0.99961
205.358, 0.99961
205.359, 0.99961
205.36, 0.999605
205.361, 0.999605
205.362, 0.999605
205.363, 0.999605
205.364, 0.999605
205.365, 0.999605
205.366, 0.999605
205.367, 0.999605
205.368, 0.999605
205.369, 0.999605
205.37, 0.999605
205.371, 0.999605
205.372, 0.999605
205.373, 0.999605
205.374, 0.999605
205.375, 0.999605
205.376, 0.999605
205.377, 0.999605
205.378, 0.999605
205.379, 0.999605
205.38, 0.999605
205.381, 0.999605
205.382, 0.999605
205.383, 0.999605
205.384, 0.999605
205.385, 0.999605
205.386, 0.999605
205.387, 0.999605
205.388, 0.999605
205.389, 0.999605
205.39, 0.999605
205.391, 0.999605
205.392, 0.999605
205.393, 0.999605
205.394, 0.9996
205.395, 0.9996
205.396, 0.9996
205.397, 0.9996
205.398, 0.9996
205.399, 0.9996
205.4, 0.9996
205.401, 0.9996
205.402, 0.9996
205.403, 0.9996
205.404, 0.9996
205.405, 0.9996
205.406, 0.9996
205.407, 0.9996
205.408, 0.9996
205.409, 0.9996
205.41, 0.9996
205.411, 0.9996
205.412, 0.9996
205.413, 0.9996
205.414, 0.9996
205.415, 0.9996
205.416, 0.9996
205.417, 0.9996
205.418, 0.9996
205.419, 0.9996
205.42, 0.9996
205.421, 0.9996
205.422, 0.9996
205.423, 0.9996
205.424, 0.9996
205.425, 0.9996
205.426, 0.9996
205.427, 0.9996
205.428, 0.999596
205.429, 0.999596
205.43, 0.999596
205.431, 0.999596
205.432, 0.999596
205.433, 0.999596
205.434, 0.999596
205.435, 0.999596
205.436, 0.999596
205.437, 0.999596
205.438, 0.999596
205.439, 0.999596
205.44, 0.999596
205.441, 0.999596
205.442, 0.999596
205.443, 0.999596
205.444, 0.999596
205.445, 0.999596
205.446, 0.999596
205.447, 0.999596
205.448, 0.999596
205.449, 0.999596
205.45, 0.999596
205.451, 0.999596
205.452, 0.999596
205.453, 0.999596
205.454, 0.999596
205.455, 0.999596
205.456, 0.999596
205.457, 0.999596
205.458, 0.999596
205.459, 0.999596
205.46, 0.999596
205.461, 0.999596
205.462, 0.999591
205.463, 0.999591
205.464, 0.999591
205.465, 0.999591
205.466, 0.999591
205.467, 0.999591
205.468, 0.999591
205.469, 0.999591
205.47, 0.999591
205.471, 0.999591
205.472, 0.999591
205.473, 0.999591
205.474, 0.999591
205.475, 0.999591
205.476, 0.999591
205.477, 0.999591
205.478, 0.999591
205.479, 0.999591
205.48, 0.999591
205.481, 0.999591
205.482, 0.999591
205.483, 0.999591
205.484, 0.999591
205.485, 0.999591
205.486, 0.999591
205.487, 0.999591
205.488, 0.999591
205.489, 0.999591
205.49, 0.999591
205.491, 0.999591
205.492, 0.999591
205.493, 0.999591
205.494, 0.999591
205.495, 0.999591
205.496, 0.999588
205.497, 0.999588
205.498, 0.999588
205.499, 0.999588
205.5, 0.999588
205.501, 0.999588
205.502, 0.999588
205.503, 0.999588
205.504, 0.999588
205.505, 0.999588
205.506, 0.999588
205.507, 0.999588
205.508, 0.999588
205.509, 0.999588
205.51, 0.999588
205.511, 0.999588
205.512, 0.999588
205.513, 0.999588
205.514, 0.999588
205.515, 0.999588
205.516, 0.999588
205.517, 0.999588
205.518, 0.999588
205.519, 0.999588
205.52, 0.999588
205.521, 0.999588
205.522, 0.999588
205.523, 0.999588
205.524, 0.999588
205.525, 0.999588
205.526, 0.999588
205.527, 0.999588
205.528, 0.999588
205.529, 0.999588
205.53, 0.999584
205.531, 0.999584
205.532, 0.999584
205.533, 0.999584
205.534, 0.999584
205.535, 0.999584
205.536, 0.999584
205.537, 0.999584
205.538, 0.999584
205.539, 0.999584
205.54, 0.999584
205.541, 0.999584
205.542, 0.999584
205.543, 0.999584
205.544, 0.999584
205.545, 0.999584
205.546, 0.999584
205.547, 0.999584
205.548, 0.999584
205.549, 0.999584
205.55, 0.999584
205.551, 0.999584
205.552, 0.999584
205.553, 0.999584
205.554, 0.999584
205.555, 0.999584
205.556, 0.999584
205.557, 0.999584
205.558, 0.999584
205.559, 0.999584
205.56, 0.999584
205.561, 0.999584
205.562, 0.999584
205.563, 0.999584
205.564, 0.999582
205.565, 0.999582
205.566, 0.999582
205.567, 0.999582
205.568, 0.999582
205.569, 0.999582
205.57, 0.999582
205.571, 0.999582
205.572, 0.999582
205.573, 0.999582
205.574, 0.999582
205.575, 0.999582
205.576, 0.999582
205.577, 0.999582
205.578, 0.999582
205.579, 0.999582
205.58, 0.999582
205.581, 0.999582
205.582, 0.999582
205.583, 0.999582
205.584, 0.999582
205.585, 0.999582
205.586, 0.999582
205.587, 0.999582
205.588, 0.999582
205.589, 0.999582
205.59, 0.999582
205.591, 0.999582
205.592, 0.999582
205.593, 0.999582
205.594, 0.999582
205.595, 0.999582
205.596, 0.999582
205.597, 0.999582
205.598, 0.999745
205.599, 0.999745
205.6, 0.999745
205.601, 0.999745
205.602, 0.999745
205.603, 0.999745
205.604, 0.999745
205.605, 0.999745
205.606, 0.999745
205.607, 0.999745
205.608, 0.999745
205.609, 0.999745
205.61, 0.999745
205.611, 0.999745
205.612, 0.999745
205.613, 0.999745
205.614, 0.999745
205.615, 0.999745
205.616, 0.999745
205.617, 0.999745
205.618, 0.999745
205.619, 0.999745
205.62, 0.999745
205.621, 0.999745
205.622, 0.999745
205.623, 0.999745
205.624, 0.999745
205.625, 0.999745
205.626, 0.999745
205.627, 0.999745
205.628, 0.999745
205.629, 0.999745
205.63, 0.999745
205.631, 0.999745
205.632, 1.00124
205.633, 1.00124
205.634, 1.00124
205.635, 1.00124
205.636, 1.00124
205.637, 1.00124
205.638, 1.00124
205.639, 1.00124
205.64, 1.00124
205.641, 1.00124
205.642, 1.00124
205.643, 1.00124
205.644, 1.00124
205.645, 1.00124
205.646, 1.00124
205.647, 1.00124
205.648, 1.00124
205.649, 1.00124
205.65, 1.00124
205.651, 1.00124
205.652, 1.00124
205.653, 1.00124
205.654, 1.00124
205.655, 1.00124
205.656, 1.00124
205.657, 1.00124
205.658, 1.00124
205.659, 1.00124
205.66, 1.00124
205.661, 1.00124
205.662, 1.00124
205.663, 1.00124
205.664, 1.00124
205.665, 1.00124
205.666, 1.018
205.667, 1.018
205.668, 1.018
205.669, 1.018
205.67, 1.018
205.671, 1.018
205.672, 1.018
205.673, 1.018
205.674, 1.018
205.675, 1.018
205.676, 1.018
205.677, 1.018
205.678, 1.018
205.679, 1.018
205.68, 1.018
205.681, 1.018
205.682, 1.018
205.683, 1.018
205.684, 1.018
205.685, 1.018
205.686, 1.018
205.687, 1.018
205.688, 1.018
205.689, 1.018
205.69, 1.018
205.691, 1.018
205.692, 1.018
205.693, 1.018
205.694, 1.018
205.695, 1.018
205.696, 1.018
205.697, 1.018
205.698, 1.018
205.699, 1.018
205.7, 1.07358
205.701, 1.07358
205.702, 1.07358
205.703, 1.07358
205.704, 1.07358
205.705, 1.07358
205.706, 1.07358
205.707, 1.07358
205.708, 1.07358
205.709, 1.07358
205.71, 1.07358
205.711, 1.07358
205.712, 1.07358
205.713, 1.07358
205.714, 1.07358
205.715, 1.07358
205.716, 1.07358
205.717, 1.07358
205.718, 1.07358
205.719, 1.07358
205.72, 1.07358
205.721, 1.07358
205.722, 1.07358
205.723, 1.07358
205.724, 1.07358
205.725, 1.07358
205.726, 1.07358
205.727, 1.07358
205.728, 1.07358
205.729, 1.07358
205.73, 1.07358
205.731, 1.07358
205.732, 1.07358
205.733, 1.07358
205.734, 1.20513
205.735, 1.20513
205.736, 1.20513
205.737, 1.20513
205.738, 1.20513
205.739, 1.20513
205.74, 1.20513
205.741, 1.20513
205.742, 1.20513
205.743, 1.20513
205.744, 1.20513
205.745, 1.20513
205.746, 1.20513
205.747, 1.20513
205.748, 1.20513
205.749, 1.20513
205.75, 1.20513
205.751, 1.20513
205.752, 1.20513
205.753, 1.20513
205.754, 1.20513
205.755, 1.20513
205.756, 1.20513
205.757, 1.20513
205.758, 1.20513
205.759, 1.20513
205.76, 1.20513
205.761, 1.20513
205.762, 1.20513
205.763, 1.20513
205.764, 1.20513
205.765, 1.20513
205.766, 1.20513
205.767, 1.20513
205.768, 1.44352
205.769, 1.44352
205.77, 1.44352
205.771, 1.44352
205.772, 1.44352
205.773, 1.44352
205.774, 1.44352
205.775, 1.44352
205.776, 1.44352
205.777, 1.44352
205.778, 1.44352
205.779, 1.44352
205.78, 1.44352
205.781, 1.44352
205.782, 1.44352
205.783, 1.44352
205.784, 1.44352
205.785, 1.44352
205.786, 1.44352
205.787, 1.44352
205.788, 1.44352
205.789, 1.44352
205.79, 1.44352
205.791, 1.44352
205.792, 1.44352
205.793, 1.44352
205.794, 1.44352
205.795, 1.44352
205.796, 1.44352
205.797, 1.44352
205.798, 1.44352
205.799, 1.44352
205.8, 1.44352
205.801, 1.44352
205.802, 1.80437
205.803, 1.80437
205.804, 1.80437
205.805, 1.80437
205.806, 1.80437
205.807, 1.80437
205.808, 1.80437
205.809, 1.80437
205.81, 1.80437
205.811, 1.80437
205.812, 1.80437
205.813, 1.80437
205.814, 1.80437
205.815, 1.80437
205.816, 1.80437
205.817, 1.80437
205.818, 1.80437
205.819, 1.80437
205.82, 1.80437
205.821, 1.80437
205.822, 1.80437
205.823, 1.80437
205.824, 1.80437
205.825, 1.80437
205.826, 1.80437
205.827, 1.80437
205.828, 1.80437
205.829, 1.80437
205.83, 1.80437
205.831, 1.80437
205.832, 1.80437
205.833, 1.80437
205.834, 1.80437
205.835, 1.80437
205.836, 2.24419
205.837, 2.24419
205.838, 2.24419
205.839, 2.24419
205.84, 2.24419
205.841, 2.24419
205.842, 2.24419
205.843, 2.24419
205.844, 2.24419
205.845, 2.24419
205.846, 2.24419
205.847, 2.24419
205.848, 2.24419
205.849, 2.24419
205.85, 2.24419
205.851, 2.24419
205.852, 2.24419
205.853, 2.24419
205.854, 2.24419
205.855, 2.24419
205.856, 2.24419
205.857, 2.24419
205.858, 2.24419
205.859, 2.24419
205.86, 2.24419
205.861, 2.24419
205.862, 2.24419
205.863, 2.24419
205.864, 2.24419
205.865, 2.24419
205.866, 2.24419
205.867, 2.24419
205.868, 2.24419
205.869, 2.24419
205.87, 2.73327
205.871, 2.73327
205.872, 2.73327
205.873, 2.73327
205.874, 2.73327
205.875, 2.73327
205.876, 2.73327
205.877, 2.73327
205.878, 2.73327
205.879, 2.73327
205.88, 2.73327
205.881, 2.73327
205.882, 2.73327
205.883, 2.73327
205.884, 2.73327
205.885, 2.73327
205.886, 2.73327
205.887, 2.73327
205.888, 2.73327
205.889, 2.73327
205.89, 2.73327
205.891, 2.73327
205.892, 2.73327
205.893, 2.73327
205.894, 2.73327
205.895, 2.73327
205.896, 2.73327
205.897, 2.73327
205.898, 2.73327
205.899, 2.73327
205.9, 2.73327
205.901, 2.73327
205.902, 2.73327
205.903, 2.73327
205.904, 3.2796
205.905, 3.2796
205.906, 3.2796
205.907, 3.2796
205.908, 3.2796
205.909, 3.2796
205.91, 3.2796
205.911, 3.2796
205.912, 3.2796
205.913, 3.2796
205.914, 3.2796
205.915, 3.2796
205.916, 3.2796
205.917, 3.2796
205.918, 3.2796
205.919, 3.2796
205.92, 3.2796
205.921, 3.2796
205.922, 3.2796
205.923, 3.2796
205.924, 3.2796
205.925, 3.2796
205.926, 3.2796
205.927, 3.2796
205.928, 3.2796
205.929, 3.2796
205.93, 3.2796
205.931, 3.2796
205.932, 3.2796
205.933, 3.2796
205.934, 3.2796
205.935, 3.2796
205.936, 3.2796
205.937, 3.2796
205.938, 3.84653
205.939, 3.84653
205.94, 3.84653
205.941, 3.84653
205.942, 3.84653
205.943, 3.84653
205.944, 3.84653
205.945, 3.84653
205.946, 3.84653
205.947, 3.84653
205.948, 3.84653
205.949, 3.84653
205.95, 3.84653
205.951, 3.84653
205.952, 3.84653
205.953, 3.84653
205.954, 3.84653
205.955, 3.84653
205.956, 3.84653
205.957, 3.84653
205.958, 3.84653
205.959, 3.84653
205.96, 3.84653
205.961, 3.84653
205.962, 3.84653
205.963, 3.84653
205.964, 3.84653
205.965, 3.84653
205.966, 3.84653
205.967, 3.84653
205.968, 3.84653
205.969, 3.84653
205.97, 3.84653
205.971, 3.84653
205.972, 4.45512
205.973, 4.45512
205.974, 4.45512
205.975, 4.45512
205.976, 4.45512
205.977, 4.45512
205.978, 4.45512
205.979, 4.45512
205.98, 4.45512
205.981, 4.45512
205.982, 4.45512
205.983, 4.45512
205.984, 4.45512
205.985, 4.45512
205.986, 4.45512
205.987, 4.45512
205.988, 4.45512
205.989, 4.45512
205.99, 4.45512
205.991, 4.45512
205.992, 4.45512
205.993, 4.45512
205.994, 4.45512
205.995, 4.45512
205.996, 4.45512
205.997, 4.45512
205.998, 4.45512
205.999, 4.45512
206, 4.45512
206.001, 4.45512
206.002, 4.45512
206.003, 4.45512
206.004, 4.45512
206.005, 4.45512
206.006, 5.10367
206.007, 5.10367
206.008, 5.10367
206.009, 5.10367
206.01, 5.10367
206.011, 5.10367
206.012, 5.10367
206.013, 5.10367
206.014, 5.10367
206.015, 5.10367
206.016, 5.10367
206.017, 5.10367
206.018, 5.10367
206.019, 5.10367
206.02, 5.10367
206.021, 5.10367
206.022, 5.10367
206.023, 5.10367
206.024, 5.10367
206.025, 5.10367
206.026, 5.10367
206.027, 5.10367
206.028, 5.10367
206.029, 5.10367
206.03, 5.10367
206.031, 5.10367
206.032, 5.10367
206.033, 5.10367
206.034, 5.10367
206.035, 5.10367
206.036, 5.10367
206.037, 5.10367
206.038, 5.10367
206.039, 5.10367
206.04, 5.86508
206.041, 5.86508
206.042, 5.86508
206.043, 5.86508
206.044, 5.86508
206.045, 5.86508
206.046, 5.86508
206.047, 5.86508
206.048, 5.86508
206.049, 5.86508
206.05, 5.86508
206.051, 5.86508
206.052, 5.86508
206.053, 5.86508
206.054, 5.86508
206.055, 5.86508
206.056, 5.86508
206.057, 5.86508
206.058, 5.86508
206.059, 5.86508
206.06, 5.86508
206.061, 5.86508
206.062, 5.86508
206.063, 5.86508
206.064, 5.86508
206.065, 5.86508
206.066, 5.86508
206.067, 5.86508
206.068, 5.86508
206.069, 5.86508
206.07, 5.86508
206.071, 5.86508
206.072, 5.86508
206.073, 5.86508
206.074, 6.5743
206.075, 6.5743
206.076, 6.5743
206.077, 6.5743
206.078, 6.5743
206.079, 6.5743
206.08, 6.5743
206.081, 6.5743
206.082, 6.5743
206.083, 6.5743
206.084, 6.5743
206.085, 6.5743
206.086, 6.5743
206.087, 6.5743
206.088, 6.5743
206.089, 6.5743
206.09, 6.5743
206.091, 6.5743
206.092, 6.5743
206.093, 6.5743
206.094, 6.5743
206.095, 6.5743
206.096, 6.5743
206.097, 6.5743
206.098, 6.5743
206.099, 6.5743
206.1, 6.5743
206.101, 6.5743
206.102, 6.5743
206.103, 6.5743
206.104, 6.5743
206.105, 6.5743
206.106, 6.5743
206.107, 6.5743
206.108, 7.31999
206.109, 7.31999
206.11, 7.31999
206.111, 7.31999
206.112, 7.31999
206.113, 7.31999
206.114, 7.31999
206.115, 7.31999
206.116, 7.31999
206.117, 7.31999
206.118, 7.31999
206.119, 7.31999
206.12, 7.31999
206.121, 7.31999
206.122, 7.31999
206.123, 7.31999
206.124, 7.31999
206.125, 7.31999
206.126, 7.31999
206.127, 7.31999
206.128, 7.31999
206.129, 7.31999
206.13, 7.31999
206.131, 7.31999
206.132, 7.31999
206.133, 7.31999
206.134, 7.31999
206.135, 7.31999
206.136, 7.31999
206.137, 7.31999
206.138, 7.31999
206.139, 7.31999
206.14, 7.31999
206.141, 7.31999
206.142, 8.10719
206.143, 8.10719
206.144, 8.10719
206.145, 8.10719
206.146, 8.10719
206.147, 8.10719
206.148, 8.10719
206.149, 8.10719
206.15, 8.10719
206.151, 8.10719
206.152, 8.10719
206.153, 8.10719
206.154, 8.10719
206.155, 8.10719
206.156, 8.10719
206.157, 8.10719
206.158, 8.10719
206.159, 8.10719
206.16, 8.10719
206.161, 8.10719
206.162, 8.10719
206.163, 8.10719
206.164, 8.10719
206.165, 8.10719
206.166, 8.10719
206.167, 8.10719
206.168, 8.10719
206.169, 8.10719
206.17, 8.10719
206.171, 8.10719
206.172, 8.10719
206.173, 8.10719
206.174, 8.10719
206.175, 8.10719
206.176, 8.93688
206.177, 8.93688
206.178, 8.93688
206.179, 8.93688
206.18, 8.93688
206.181, 8.93688
206.182, 8.93688
206.183, 8.93688
206.184, 8.93688
206.185, 8.93688
206.186, 8.93688
206.187, 8.93688
206.188, 8.93688
206.189, 8.93688
206.19, 8.93688
206.191, 8.93688
206.192, 8.93688
206.193, 8.93688
206.194, 8.93688
206.195, 8.93688
206.196, 8.93688
206.197, 8.93688
206.198, 8.93688
206.199, 8.93688
206.2, 8.93688
206.201, 8.93688
206.202, 8.93688
206.203, 8.93688
206.204, 8.93688
206.205, 8.93688
206.206, 8.93688
206.207, 8.93688
206.208, 8.93688
206.209, 8.93688
206.21, 9.78928
206.211, 9.78928
206.212, 9.78928
206.213, 9.78928
206.214, 9.78928
206.215, 9.78928
206.216, 9.78928
206.217, 9.78928
206.218, 9.78928
206.219, 9.78928
206.22, 9.78928
206.221, 9.78928
206.222, 9.78928
206.223, 9.78928
206.224, 9.78928
206.225, 9.78928
206.226, 9.78928
206.227, 9.78928
206.228, 9.78928
206.229, 9.78928
206.23, 9.78928
206.231, 9.78928
206.232, 9.78928
206.233, 9.78928
206.234, 9.78928
206.235, 9.78928
206.236, 9.78928
206.237, 9.78928
206.238, 9.78928
206.239, 9.78928
206.24, 9.78928
206.241, 9.78928
206.242, 9.78928
206.243, 9.78928
206.244, 10.6562
206.245, 10.6562
206.246, 10.6562
206.247, 10.6562
206.248, 10.6562
206.249, 10.6562
206.25, 10.6562
206.251, 10.6562
206.252, 10.6562
206.253, 10.6562
206.254, 10.6562
206.255, 10.6562
206.256, 10.6562
206.257, 10.6562
206.258, 10.6562
206.259, 10.6562
206.26, 10.6562
206.261, 10.6562
206.262, 10.6562
206.263, 10.6562
206.264, 10.6562
206.265, 10.6562
206.266, 10.6562
206.267, 10.6562
206.268, 10.6562
206.269, 10.6562
206.27, 10.6562
206.271, 10.6562
206.272, 10.6562
206.273, 10.6562
206.274, 10.6562
206.275, 10.6562
206.276, 10.6562
206.277, 10.6562
206.278, 11.603
206.279, 11.603
206.28, 11.603
206.281, 11.603
206.282, 11.603
206.283, 11.603
206.284, 11.603
206.285, 11.603
206.286, 11.603
206.287, 11.603
206.288, 11.603
206.289, 11.603
206.29, 11.603
206.291, 11.603
206.292, 11.603
206.293, 11.603
206.294, 11.603
206.295, 11.603
206.296, 11.603
206.297, 11.603
206.298, 11.603
206.299, 11.603
206.3, 11.603
206.301, 11.603
206.302, 11.603
206.303, 11.603
206.304, 11.603
206.305, 11.603
206.306, 11.603
206.307, 11.603
206.308, 11.603
206.309, 11.603
206.31, 11.603
206.311, 11.603
206.312, 12.5915
206.313, 12.5915
206.314, 12.5915
206.315, 12.5915
206.316, 12.5915
206.317, 12.5915
206.318, 12.5915
206.319, 12.5915
206.32, 12.5915
206.321, 12.5915
206.322, 12.5915
206.323, 12.5915
206.324, 12.5915
206.325, 12.5915
206.326, 12.5915
206.327, 12.5915
206.328, 12.5915
206.329, 12.5915
206.33, 12.5915
206.331, 12.5915
206.332, 12.5915
206.333, 12.5915
206.334, 12.5915
206.335, 12.5915
206.336, 12.5915
206.337, 12.5915
206.338, 12.5915
206.339, 12.5915
206.34, 12.5915
206.341, 12.5915
206.342, 12.5915
206.343, 12.5915
206.344, 12.5915
206.345, 12.5915
206.346, 13.528
206.347, 13.528
206.348, 13.528
206.349, 13.528
206.35, 13.528
206.351, 13.528
206.352, 13.528
206.353, 13.528
206.354, 13.528
206.355, 13.528
206.356, 13.528
206.357, 13.528
206.358, 13.528
206.359, 13.528
206.36, 13.528
206.361, 13.528
206.362, 13.528
206.363, 13.528
206.364, 13.528
206.365, 13.528
206.366, 13.528
206.367, 13.528
206.368, 13.528
206.369, 13.528
206.37, 13.528
206.371, 13.528
206.372, 13.528
206.373, 13.528
206.374, 13.528
206.375, 13.528
206.376, 13.528
206.377, 13.528
206.378, 13.528
206.379, 13.528
206.38, 14.5339
206.381, 14.5339
206.382, 14.5339
206.383, 14.5339
206.384, 14.5339
206.385, 14.5339
206.386, 14.5339
206.387, 14.5339
206.388, 14.5339
206.389, 14.5339
206.39, 14.5339
206.391, 14.5339
206.392, 14.5339
206.393, 14.5339
206.394, 14.5339
206.395, 14.5339
206.396, 14.5339
206.397, 14.5339
206.398, 14.5339
206.399, 14.5339
206.4, 14.5339
206.401, 14.5339
206.402, 14.5339
206.403, 14.5339
206.404, 14.5339
206.405, 14.5339
206.406, 14.5339
206.407, 14.5339
206.408, 14.5339
206.409, 14.5339
206.41, 14.5339
206.411, 14.5339
206.412, 14.5339
206.413, 14.5339
206.414, 15.5559
206.415, 15.5559
206.416, 15.5559
206.417, 15.5559
206.418, 15.5559
206.419, 15.5559
206.42, 15.5559
206.421, 15.5559
206.422, 15.5559
206.423, 15.5559
206.424, 15.5559
206.425, 15.5559
206.426, 15.5559
206.427, 15.5559
206.428, 15.5559
206.429, 15.5559
206.43, 15.5559
206.431, 15.5559
206.432, 15.5559
206.433, 15.5559
206.434, 15.5559
206.435, 15.5559
206.436, 15.5559
206.437, 15.5559
206.438, 15.5559
206.439, 15.5559
206.44, 15.5559
206.441, 15.5559
206.442, 15.5559
206.443, 15.5559
206.444, 15.5559
206.445, 15.5559
206.446, 15.5559
206.447, 15.5559
206.448, 16.6188
206.449, 16.6188
206.45, 16.6188
206.451, 16.6188
206.452, 16.6188
206.453, 16.6188
206.454, 16.6188
206.455, 16.6188
206.456, 16.6188
206.457, 16.6188
206.458, 16.6188
206.459, 16.6188
206.46, 16.6188
206.461, 16.6188
206.462, 16.6188
206.463, 16.6188
206.464, 16.6188
206.465, 16.6188
206.466, 16.6188
206.467, 16.6188
206.468, 16.6188
206.469, 16.6188
206.47, 16.6188
206.471, 16.6188
206.472, 16.6188
206.473, 16.6188
206.474, 16.6188
206.475, 16.6188
206.476, 16.6188
206.477, 16.6188
206.478, 16.6188
206.479, 16.6188
206.48, 16.6188
206.481, 16.6188
206.482, 17.7115
206.483, 17.7115
206.484, 17.7115
206.485, 17.7115
206.486, 17.7115
206.487, 17.7115
206.488, 17.7115
206.489, 17.7115
206.49, 17.7115
206.491, 17.7115
206.492, 17.7115
206.493, 17.7115
206.494, 17.7115
206.495, 17.7115
206.496, 17.7115
206.497, 17.7115
206.498, 17.7115
206.499, 17.7115
206.5, 17.7115
206.501, 17.7115
206.502, 17.7115
206.503, 17.7115
206.504, 17.7115
206.505, 17.7115
206.506, 17.7115
206.507, 17.7115
206.508, 17.7115
206.509, 17.7115
206.51, 17.7115
206.511, 17.7115
206.512, 17.7115
206.513, 17.7115
206.514, 17.7115
206.515, 17.7115
206.516, 18.901
206.517, 18.901
206.518, 18.901
206.519, 18.901
206.52, 18.901
206.521, 18.901
206.522, 18.901
206.523, 18.901
206.524, 18.901
206.525, 18.901
206.526, 18.901
206.527, 18.901
206.528, 18.901
206.529, 18.901
206.53, 18.901
206.531, 18.901
206.532, 18.901
206.533, 18.901
206.534, 18.901
206.535, 18.901
206.536, 18.901
206.537, 18.901
206.538, 18.901
206.539, 18.901
206.54, 18.901
206.541, 18.901
206.542, 18.901
206.543, 18.901
206.544, 18.901
206.545, 18.901
206.546, 18.901
206.547, 18.901
206.548, 18.901
206.549, 18.901
206.55, 20.0219
206.551, 20.0219
206.552, 20.0219
206.553, 20.0219
206.554, 20.0219
206.555, 20.0219
206.556, 20.0219
206.557, 20.0219
206.558, 20.0219
206.559, 20.0219
206.56, 20.0219
206.561, 20.0219
206.562, 20.0219
206.563, 20.0219
206.564, 20.0219
206.565, 20.0219
206.566, 20.0219
206.567, 20.0219
206.568, 20.0219
206.569, 20.0219
206.57, 20.0219
206.571, 20.0219
206.572, 20.0219
206.573, 20.0219
206.574, 20.0219
206.575, 20.0219
206.576, 20.0219
206.577, 20.0219
206.578, 20.0219
206.579, 20.0219
206.58, 20.0219
206.581, 20.0219
206.582, 20.0219
206.583, 20.0219
206.584, 21.2239
206.585, 21.2239
206.586, 21.2239
206.587, 21.2239
206.588, 21.2239
206.589, 21.2239
206.59, 21.2239
206.591, 21.2239
206.592, 21.2239
206.593, 21.2239
206.594, 21.2239
206.595, 21.2239
206.596, 21.2239
206.597, 21.2239
206.598, 21.2239
206.599, 21.2239
206.6, 21.2239
206.601, 21.2239
206.602, 21.2239
206.603, 21.2239
206.604, 21.2239
206.605, 21.2239
206.606, 21.2239
206.607, 21.2239
206.608, 21.2239
206.609, 21.2239
206.61, 21.2239
206.611, 21.2239
206.612, 21.2239
206.613, 21.2239
206.614, 21.2239
206.615, 21.2239
206.616, 21.2239
206.617, 21.2239
206.618, 22.4272
206.619, 22.4272
206.62, 22.4272
206.621, 22.4272
206.622, 22.4272
206.623, 22.4272
206.624, 22.4272
206.625, 22.4272
206.626, 22.4272
