sim_time, my_bot/altitude_joint?0/velocity
422.654, -0.0836804
422.655, -0.0836804
422.656, -0.0836804
422.657, -0.0836804
422.658, -0.0836804
422.659, -0.0836804
422.66, -0.0836804
422.661, -0.0836804
422.662, -0.0836804
422.663, -0.0836804
422.664, -0.0836804
422.665, -0.0836804
422.666, -0.0836804
422.667, -0.0836804
422.668, -0.0993541
422.669, -0.0993541
422.67, -0.0993541
422.671, -0.0993541
422.672, -0.0993541
422.673, -0.0993541
422.674, -0.0993541
422.675, -0.0993541
422.676, -0.0993541
422.677, -0.0993541
422.678, -0.0993541
422.679, -0.0993541
422.68, -0.0993541
422.681, -0.0993541
422.682, -0.0993541
422.683, -0.0993541
422.684, -0.0993541
422.685, -0.0993541
422.686, -0.0993541
422.687, -0.0993541
422.688, -0.0759289
422.689, -0.0759289
422.69, -0.0759289
422.691, -0.0759289
422.692, -0.0759289
422.693, -0.0759289
422.694, -0.0759289
422.695, -0.0759289
422.696, -0.0759289
422.697, -0.0759289
422.698, -0.0759289
422.699, -0.0759289
422.7, -0.0759289
422.701, -0.0759289
422.702, -0.0759289
422.703, -0.0759289
422.704, -0.0759289
422.705, -0.0759289
422.706, -0.0759289
422.707, -0.0759289
422.708, -0.119507
422.709, -0.119507
422.71, -0.119507
422.711, -0.119507
422.712, -0.119507
422.713, -0.119507
422.714, -0.119507
422.715, -0.119507
422.716, -0.119507
422.717, -0.119507
422.718, -0.0893981
422.719, -0.0893981
422.72, -0.0893981
422.721, -0.0893981
422.722, -0.0893981
422.723, -0.0893981
422.724, -0.0893981
422.725, -0.0893981
422.726, -0.0893981
422.727, -0.0893981
422.728, -0.0893981
422.729, -0.0893981
422.73, -0.0893981
422.731, -0.0893981
422.732, -0.0893981
422.733, -0.0893981
422.734, -0.0893981
422.735, -0.0893981
422.736, -0.0893981
422.737, -0.0893981
422.738, -0.115901
422.739, -0.115901
422.74, -0.115901
422.741, -0.115901
422.742, -0.115901
422.743, -0.115901
422.744, -0.115901
422.745, -0.115901
422.746, -0.115901
422.747, -0.115901
422.748, -0.115901
422.749, -0.115901
422.75, -0.115901
422.751, -0.115901
422.752, -0.115901
422.753, -0.115901
422.754, -0.115901
422.755, -0.115901
422.756, -0.115901
422.757, -0.115901
422.758, -0.0848063
422.759, -0.0848063
422.76, -0.0848063
422.761, -0.0848063
422.762, -0.0848063
422.763, -0.0848063
422.764, -0.0848063
422.765, -0.0848063
422.766, -0.0848063
422.767, -0.0848063
422.768, -0.0848063
422.769, -0.0848063
422.77, -0.0848063
422.771, -0.0848063
422.772, -0.0848063
422.773, -0.0848063
422.774, -0.0848063
422.775, -0.0848063
422.776, -0.0848063
422.777, -0.0848063
422.778, -0.099971
422.779, -0.099971
422.78, -0.099971
422.781, -0.099971
422.782, -0.099971
422.783, -0.099971
422.784, -0.099971
422.785, -0.099971
422.786, -0.099971
422.787, -0.099971
422.788, -0.0917184
422.789, -0.0917184
422.79, -0.0917184
422.791, -0.0917184
422.792, -0.0917184
422.793, -0.0917184
422.794, -0.0917184
422.795, -0.0917184
422.796, -0.0917184
422.797, -0.0917184
422.798, -0.0917184
422.799, -0.0917184
422.8, -0.0917184
422.801, -0.0917184
422.802, -0.0917184
422.803, -0.0917184
422.804, -0.0917184
422.805, -0.0917184
422.806, -0.0917184
422.807, -0.0917184
422.808, -0.119555
422.809, -0.119555
422.81, -0.119555
422.811, -0.119555
422.812, -0.119555
422.813, -0.119555
422.814, -0.119555
422.815, -0.119555
422.816, -0.119555
422.817, -0.119555
422.818, -0.119555
422.819, -0.119555
422.82, -0.119555
422.821, -0.119555
422.822, -0.119555
422.823, -0.119555
422.824, -0.119555
422.825, -0.119555
422.826, -0.119555
422.827, -0.119555
422.828, -0.0937941
422.829, -0.0937941
422.83, -0.0937941
422.831, -0.0937941
422.832, -0.0937941
422.833, -0.0937941
422.834, -0.0937941
422.835, -0.0937941
422.836, -0.0937941
422.837, -0.0937941
422.838, -0.118293
422.839, -0.118293
422.84, -0.118293
422.841, -0.118293
422.842, -0.118293
422.843, -0.118293
422.844, -0.118293
422.845, -0.118293
422.846, -0.118293
422.847, -0.118293
422.848, -0.117892
422.849, -0.117892
422.85, -0.117892
422.851, -0.117892
422.852, -0.117892
422.853, -0.117892
422.854, -0.117892
422.855, -0.117892
422.856, -0.117892
422.857, -0.117892
422.858, -0.0814613
422.859, -0.0814613
422.86, -0.0814613
422.861, -0.0814613
422.862, -0.0814613
422.863, -0.0814613
422.864, -0.0814613
422.865, -0.0814613
422.866, -0.0814613
422.867, -0.0814613
422.868, -0.0814613
422.869, -0.0814613
422.87, -0.0814613
422.871, -0.0814613
422.872, -0.0814613
422.873, -0.0814613
422.874, -0.0814613
422.875, -0.0814613
422.876, -0.0814613
422.877, -0.0814613
422.878, -0.110908
422.879, -0.110908
422.88, -0.110908
422.881, -0.110908
422.882, -0.110908
422.883, -0.110908
422.884, -0.110908
422.885, -0.110908
422.886, -0.110908
422.887, -0.110908
422.888, -0.110908
422.889, -0.110908
422.89, -0.110908
422.891, -0.110908
422.892, -0.110908
422.893, -0.110908
422.894, -0.110908
422.895, -0.110908
422.896, -0.110908
422.897, -0.110908
422.898, -0.0847107
422.899, -0.0847107
422.9, -0.0847107
422.901, -0.0847107
422.902, -0.0847107
422.903, -0.0847107
422.904, -0.0847107
422.905, -0.0847107
422.906, -0.0847107
422.907, -0.0847107
422.908, -0.110448
422.909, -0.110448
422.91, -0.110448
422.911, -0.110448
422.912, -0.110448
422.913, -0.110448
422.914, -0.110448
422.915, -0.110448
422.916, -0.110448
422.917, -0.110448
422.918, -0.118257
422.919, -0.118257
422.92, -0.118257
422.921, -0.118257
422.922, -0.118257
422.923, -0.118257
422.924, -0.118257
422.925, -0.118257
422.926, -0.118257
422.927, -0.118257
422.928, -0.0865378
422.929, -0.0865378
422.93, -0.0865378
422.931, -0.0865378
422.932, -0.0865378
422.933, -0.0865378
422.934, -0.0865378
422.935, -0.0865378
422.936, -0.0865378
422.937, -0.0865378
422.938, -0.0865378
422.939, -0.0865378
422.94, -0.0865378
422.941, -0.0865378
422.942, -0.0865378
422.943, -0.0865378
422.944, -0.0865378
422.945, -0.0865378
422.946, -0.0865378
422.947, -0.0865378
422.948, -0.119036
422.949, -0.119036
422.95, -0.119036
422.951, -0.119036
422.952, -0.119036
422.953, -0.119036
422.954, -0.119036
422.955, -0.119036
422.956, -0.119036
422.957, -0.119036
422.958, -0.119036
422.959, -0.119036
422.96, -0.119036
422.961, -0.119036
422.962, -0.119036
422.963, -0.119036
422.964, -0.119036
422.965, -0.119036
422.966, -0.119036
422.967, -0.119036
422.968, -0.08384
422.969, -0.08384
422.97, -0.08384
422.971, -0.08384
422.972, -0.08384
422.973, -0.08384
422.974, -0.08384
422.975, -0.08384
422.976, -0.08384
422.977, -0.08384
422.978, -0.117945
422.979, -0.117945
422.98, -0.117945
422.981, -0.117945
422.982, -0.117945
422.983, -0.117945
422.984, -0.117945
422.985, -0.117945
422.986, -0.117945
422.987, -0.117945
422.988, -0.117945
422.989, -0.117945
422.99, -0.117945
422.991, -0.117945
422.992, -0.117945
422.993, -0.117945
422.994, -0.117945
422.995, -0.117945
422.996, -0.117945
422.997, -0.117945
422.998, -0.0857802
422.999, -0.0857802
423, -0.0857802
423.001, -0.0857802
423.002, -0.0857802
423.003, -0.0857802
423.004, -0.0857802
423.005, -0.0857802
423.006, -0.0857802
423.007, -0.0857802
423.008, -0.0857802
423.009, -0.0857802
423.01, -0.0857802
423.011, -0.0857802
423.012, -0.0857802
423.013, -0.0857802
423.014, -0.0857802
423.015, -0.0857802
423.016, -0.0857802
423.017, -0.0857802
423.018, -0.128581
423.019, -0.128581
423.02, -0.128581
423.021, -0.128581
423.022, -0.128581
423.023, -0.128581
423.024, -0.128581
423.025, -0.128581
423.026, -0.128581
423.027, -0.128581
423.028, -0.0729365
423.029, -0.0729365
423.03, -0.0729365
423.031, -0.0729365
423.032, -0.0729365
423.033, -0.0729365
423.034, -0.0729365
423.035, -0.0729365
423.036, -0.0729365
423.037, -0.0729365
423.038, -0.0729365
423.039, -0.0729365
423.04, -0.0729365
423.041, -0.0729365
423.042, -0.0729365
423.043, -0.0729365
423.044, -0.0729365
423.045, -0.0729365
423.046, -0.0729365
423.047, -0.0729365
423.048, -0.132109
423.049, -0.132109
423.05, -0.132109
423.051, -0.132109
423.052, -0.132109
423.053, -0.132109
423.054, -0.132109
423.055, -0.132109
423.056, -0.132109
423.057, -0.132109
423.058, -0.132109
423.059, -0.132109
423.06, -0.132109
423.061, -0.132109
423.062, -0.132109
423.063, -0.132109
423.064, -0.132109
423.065, -0.132109
423.066, -0.132109
423.067, -0.132109
423.068, -0.0960897
423.069, -0.0960897
423.07, -0.0960897
423.071, -0.0960897
423.072, -0.0960897
423.073, -0.0960897
423.074, -0.0960897
423.075, -0.0960897
423.076, -0.0960897
423.077, -0.0960897
423.078, -0.117002
423.079, -0.117002
423.08, -0.117002
423.081, -0.117002
423.082, -0.117002
423.083, -0.117002
423.084, -0.117002
423.085, -0.117002
423.086, -0.117002
423.087, -0.117002
423.088, -0.117002
423.089, -0.117002
423.09, -0.117002
423.091, -0.117002
423.092, -0.117002
423.093, -0.117002
423.094, -0.117002
423.095, -0.117002
423.096, -0.117002
423.097, -0.117002
423.098, -0.0914195
423.099, -0.0914195
423.1, -0.0914195
423.101, -0.0914195
423.102, -0.0914195
423.103, -0.0914195
423.104, -0.0914195
423.105, -0.0914195
423.106, -0.0914195
423.107, -0.0914195
423.108, -0.0914195
423.109, -0.0914195
423.11, -0.0914195
423.111, -0.0914195
423.112, -0.0914195
423.113, -0.0914195
423.114, -0.0914195
423.115, -0.0914195
423.116, -0.0914195
423.117, -0.0914195
423.118, -0.120371
423.119, -0.120371
423.12, -0.120371
423.121, -0.120371
423.122, -0.120371
423.123, -0.120371
423.124, -0.120371
423.125, -0.120371
423.126, -0.120371
423.127, -0.120371
423.128, -0.120371
423.129, -0.120371
423.13, -0.120371
423.131, -0.120371
423.132, -0.120371
423.133, -0.120371
423.134, -0.120371
423.135, -0.120371
423.136, -0.120371
423.137, -0.120371
423.138, -0.090506
423.139, -0.090506
423.14, -0.090506
423.141, -0.090506
423.142, -0.090506
423.143, -0.090506
423.144, -0.090506
423.145, -0.090506
423.146, -0.090506
423.147, -0.090506
423.148, -0.134627
423.149, -0.134627
423.15, -0.134627
423.151, -0.134627
423.152, -0.134627
423.153, -0.134627
423.154, -0.134627
423.155, -0.134627
423.156, -0.134627
423.157, -0.134627
423.158, -0.134627
423.159, -0.134627
423.16, -0.134627
423.161, -0.134627
423.162, -0.134627
423.163, -0.134627
423.164, -0.134627
423.165, -0.134627
423.166, -0.134627
423.167, -0.134627
423.168, -0.166733
423.169, -0.166733
423.17, -0.166733
423.171, -0.166733
423.172, -0.166733
423.173, -0.166733
423.174, -0.166733
423.175, -0.166733
423.176, -0.166733
423.177, -0.166733
423.178, -0.153598
423.179, -0.153598
423.18, -0.153598
423.181, -0.153598
423.182, -0.153598
423.183, -0.153598
423.184, -0.153598
423.185, -0.153598
423.186, -0.153598
423.187, -0.153598
423.188, -0.0943477
423.189, -0.0943477
423.19, -0.0943477
423.191, -0.0943477
423.192, -0.0943477
423.193, -0.0943477
423.194, -0.0943477
423.195, -0.0943477
423.196, -0.0943477
423.197, -0.0943477
423.198, -0.0943477
423.199, -0.0943477
423.2, -0.0943477
423.201, -0.0943477
423.202, -0.0943477
423.203, -0.0943477
423.204, -0.0943477
423.205, -0.0943477
423.206, -0.0943477
423.207, -0.0943477
423.208, -0.146942
423.209, -0.146942
423.21, -0.146942
423.211, -0.146942
423.212, -0.146942
423.213, -0.146942
423.214, -0.146942
423.215, -0.146942
423.216, -0.146942
423.217, -0.146942
423.218, -0.146942
423.219, -0.146942
423.22, -0.146942
423.221, -0.146942
423.222, -0.146942
423.223, -0.146942
423.224, -0.146942
423.225, -0.146942
423.226, -0.146942
423.227, -0.146942
423.228, -0.0918711
423.229, -0.0918711
423.23, -0.0918711
423.231, -0.0918711
423.232, -0.0918711
423.233, -0.0918711
423.234, -0.0918711
423.235, -0.0918711
423.236, -0.0918711
423.237, -0.0918711
423.238, -0.110214
423.239, -0.110214
423.24, -0.110214
423.241, -0.110214
423.242, -0.110214
423.243, -0.110214
423.244, -0.110214
423.245, -0.110214
423.246, -0.110214
423.247, -0.110214
423.248, -0.110214
423.249, -0.110214
423.25, -0.110214
423.251, -0.110214
423.252, -0.110214
423.253, -0.110214
423.254, -0.110214
423.255, -0.110214
423.256, -0.110214
423.257, -0.110214
423.258, -0.0895242
423.259, -0.0895242
423.26, -0.0895242
423.261, -0.0895242
423.262, -0.0895242
423.263, -0.0895242
423.264, -0.0895242
423.265, -0.0895242
423.266, -0.0895242
423.267, -0.0895242
423.268, -0.0895242
423.269, -0.0895242
423.27, -0.0895242
423.271, -0.0895242
423.272, -0.0895242
423.273, -0.0895242
423.274, -0.0895242
423.275, -0.0895242
423.276, -0.0895242
423.277, -0.0895242
423.278, -0.128401
423.279, -0.128401
423.28, -0.128401
423.281, -0.128401
423.282, -0.128401
423.283, -0.128401
423.284, -0.128401
423.285, -0.128401
423.286, -0.128401
423.287, -0.128401
423.288, -0.111109
423.289, -0.111109
423.29, -0.111109
423.291, -0.111109
423.292, -0.111109
423.293, -0.111109
423.294, -0.111109
423.295, -0.111109
423.296, -0.111109
423.297, -0.111109
423.298, -0.111109
423.299, -0.111109
423.3, -0.111109
423.301, -0.111109
423.302, -0.111109
423.303, -0.111109
423.304, -0.111109
423.305, -0.111109
423.306, -0.111109
423.307, -0.111109
423.308, -0.127183
423.309, -0.127183
423.31, -0.127183
423.311, -0.127183
423.312, -0.127183
423.313, -0.127183
423.314, -0.127183
423.315, -0.127183
423.316, -0.127183
423.317, -0.127183
423.318, -0.127183
423.319, -0.127183
423.32, -0.127183
423.321, -0.127183
423.322, -0.127183
423.323, -0.127183
423.324, -0.127183
423.325, -0.127183
423.326, -0.127183
423.327, -0.127183
423.328, -0.0950678
423.329, -0.0950678
423.33, -0.0950678
423.331, -0.0950678
423.332, -0.0950678
423.333, -0.0950678
423.334, -0.0950678
423.335, -0.0950678
423.336, -0.0950678
423.337, -0.0950678
423.338, -0.12532
423.339, -0.12532
423.34, -0.12532
423.341, -0.12532
423.342, -0.12532
423.343, -0.12532
423.344, -0.12532
423.345, -0.12532
423.346, -0.12532
423.347, -0.12532
423.348, -0.12532
423.349, -0.12532
423.35, -0.12532
423.351, -0.12532
423.352, -0.12532
423.353, -0.12532
423.354, -0.12532
423.355, -0.12532
423.356, -0.12532
423.357, -0.12532
423.358, -0.0908897
423.359, -0.0908897
423.36, -0.0908897
423.361, -0.0908897
423.362, -0.0908897
423.363, -0.0908897
423.364, -0.0908897
423.365, -0.0908897
423.366, -0.0908897
423.367, -0.0908897
423.368, -0.0908897
423.369, -0.0908897
423.37, -0.0908897
423.371, -0.0908897
423.372, -0.0908897
423.373, -0.0908897
423.374, -0.0908897
423.375, -0.0908897
423.376, -0.0908897
423.377, -0.0908897
423.378, -0.140812
423.379, -0.140812
423.38, -0.140812
423.381, -0.140812
423.382, -0.140812
423.383, -0.140812
423.384, -0.140812
423.385, -0.140812
423.386, -0.140812
423.387, -0.140812
423.388, -0.140812
423.389, -0.140812
423.39, -0.140812
423.391, -0.140812
423.392, -0.140812
423.393, -0.140812
423.394, -0.140812
423.395, -0.140812
423.396, -0.140812
423.397, -0.140812
423.398, -0.111109
423.399, -0.111109
423.4, -0.111109
423.401, -0.111109
423.402, -0.111109
423.403, -0.111109
423.404, -0.111109
423.405, -0.111109
423.406, -0.111109
423.407, -0.111109
423.408, -0.128401
423.409, -0.128401
423.41, -0.128401
423.411, -0.128401
423.412, -0.128401
423.413, -0.128401
423.414, -0.128401
423.415, -0.128401
423.416, -0.128401
423.417, -0.128401
423.418, -0.128401
423.419, -0.128401
423.42, -0.128401
423.421, -0.128401
423.422, -0.128401
423.423, -0.128401
423.424, -0.128401
423.425, -0.128401
423.426, -0.128401
423.427, -0.128401
423.428, -0.0978913
423.429, -0.0978913
423.43, -0.0978913
423.431, -0.0978913
423.432, -0.0978913
423.433, -0.0978913
423.434, -0.0978913
423.435, -0.0978913
423.436, -0.0978913
423.437, -0.0978913
423.438, -0.0978913
423.439, -0.0978913
423.44, -0.0978913
423.441, -0.0978913
423.442, -0.0978913
423.443, -0.0978913
423.444, -0.0978913
423.445, -0.0978913
423.446, -0.0978913
423.447, -0.0978913
423.448, -0.117178
423.449, -0.117178
423.45, -0.117178
423.451, -0.117178
423.452, -0.117178
423.453, -0.117178
423.454, -0.117178
423.455, -0.117178
423.456, -0.117178
423.457, -0.117178
423.458, -0.117178
423.459, -0.117178
423.46, -0.117178
423.461, -0.117178
423.462, -0.117178
423.463, -0.117178
423.464, -0.117178
423.465, -0.117178
423.466, -0.117178
423.467, -0.117178
423.468, -0.117178
423.469, -0.117178
423.47, -0.117178
423.471, -0.117178
423.472, -0.117178
423.473, -0.117178
423.474, -0.117178
423.475, -0.117178
423.476, -0.117178
423.477, -0.117178
423.478, -0.160402
423.479, -0.160402
423.48, -0.160402
423.481, -0.160402
423.482, -0.160402
423.483, -0.160402
423.484, -0.160402
423.485, -0.160402
423.486, -0.160402
423.487, -0.160402
423.488, -0.160402
423.489, -0.160402
423.49, -0.160402
423.491, -0.160402
423.492, -0.160402
423.493, -0.160402
423.494, -0.160402
423.495, -0.160402
423.496, -0.160402
423.497, -0.160402
423.498, -0.0978913
423.499, -0.0978913
423.5, -0.0978913
423.501, -0.0978913
423.502, -0.0978913
423.503, -0.0978913
423.504, -0.0978913
423.505, -0.0978913
423.506, -0.0978913
423.507, -0.0978913
423.508, -0.107018
423.509, -0.107018
423.51, -0.107018
423.511, -0.107018
423.512, -0.107018
423.513, -0.107018
423.514, -0.107018
423.515, -0.107018
423.516, -0.107018
423.517, -0.107018
423.518, -0.118358
423.519, -0.118358
423.52, -0.118358
423.521, -0.118358
423.522, -0.118358
423.523, -0.118358
423.524, -0.118358
423.525, -0.118358
423.526, -0.118358
423.527, -0.118358
423.528, -0.0766821
423.529, -0.0766821
423.53, -0.0766821
423.531, -0.0766821
423.532, -0.0766821
423.533, -0.0766821
423.534, -0.0766821
423.535, -0.0766821
423.536, -0.0766821
423.537, -0.0766821
423.538, -0.0766821
423.539, -0.0766821
423.54, -0.0766821
423.541, -0.0766821
423.542, -0.0766821
423.543, -0.0766821
423.544, -0.0766821
423.545, -0.0766821
423.546, -0.0766821
423.547, -0.0766821
423.548, -0.134443
423.549, -0.134443
423.55, -0.134443
423.551, -0.134443
423.552, -0.134443
423.553, -0.134443
423.554, -0.134443
423.555, -0.134443
423.556, -0.134443
423.557, -0.134443
423.558, -0.134443
423.559, -0.134443
423.56, -0.134443
423.561, -0.134443
423.562, -0.134443
423.563, -0.134443
423.564, -0.134443
423.565, -0.134443
423.566, -0.134443
423.567, -0.134443
423.568, -0.134443
423.569, -0.134443
423.57, -0.134443
423.571, -0.134443
423.572, -0.134443
423.573, -0.134443
423.574, -0.134443
423.575, -0.134443
423.576, -0.134443
423.577, -0.134443
423.578, -0.139315
423.579, -0.139315
423.58, -0.139315
423.581, -0.139315
423.582, -0.139315
423.583, -0.139315
423.584, -0.139315
423.585, -0.139315
423.586, -0.139315
423.587, -0.139315
423.588, -0.139315
423.589, -0.139315
423.59, -0.139315
423.591, -0.139315
423.592, -0.139315
423.593, -0.139315
423.594, -0.139315
423.595, -0.139315
423.596, -0.139315
423.597, -0.139315
423.598, -0.0865586
423.599, -0.0865586
423.6, -0.0865586
423.601, -0.0865586
423.602, -0.0865586
423.603, -0.0865586
423.604, -0.0865586
423.605, -0.0865586
423.606, -0.0865586
423.607, -0.0865586
423.608, -0.0865586
423.609, -0.0865586
423.61, -0.0865586
423.611, -0.0865586
423.612, -0.0865586
423.613, -0.0865586
423.614, -0.0865586
423.615, -0.0865586
423.616, -0.0865586
423.617, -0.0865586
423.618, -0.144053
423.619, -0.144053
423.62, -0.144053
423.621, -0.144053
423.622, -0.144053
423.623, -0.144053
423.624, -0.144053
423.625, -0.144053
423.626, -0.144053
423.627, -0.144053
423.628, -0.144053
423.629, -0.144053
423.63, -0.144053
423.631, -0.144053
423.632, -0.144053
423.633, -0.144053
423.634, -0.144053
423.635, -0.144053
423.636, -0.144053
423.637, -0.144053
423.638, -0.116734
423.639, -0.116734
423.64, -0.116734
423.641, -0.116734
423.642, -0.116734
423.643, -0.116734
423.644, -0.116734
423.645, -0.116734
423.646, -0.116734
423.647, -0.116734
423.648, -0.139142
423.649, -0.139142
423.65, -0.139142
423.651, -0.139142
423.652, -0.139142
423.653, -0.139142
423.654, -0.139142
423.655, -0.139142
423.656, -0.139142
423.657, -0.139142
423.658, -0.139142
423.659, -0.139142
423.66, -0.139142
423.661, -0.139142
423.662, -0.139142
423.663, -0.139142
423.664, -0.139142
423.665, -0.139142
423.666, -0.139142
423.667, -0.139142
423.668, -0.105623
423.669, -0.105623
423.67, -0.105623
423.671, -0.105623
423.672, -0.105623
423.673, -0.105623
423.674, -0.105623
423.675, -0.105623
423.676, -0.105623
423.677, -0.105623
423.678, -0.105623
423.679, -0.105623
423.68, -0.105623
423.681, -0.105623
423.682, -0.105623
423.683, -0.105623
423.684, -0.105623
423.685, -0.105623
423.686, -0.105623
423.687, -0.105623
423.688, -0.103979
423.689, -0.103979
423.69, -0.103979
423.691, -0.103979
423.692, -0.103979
423.693, -0.103979
423.694, -0.103979
423.695, -0.103979
423.696, -0.103979
423.697, -0.103979
423.698, -0.0971837
423.699, -0.0971837
423.7, -0.0971837
423.701, -0.0971837
423.702, -0.0971837
423.703, -0.0971837
423.704, -0.0971837
423.705, -0.0971837
423.706, -0.0971837
423.707, -0.0971837
423.708, -0.0971837
423.709, -0.0971837
423.71, -0.0971837
423.711, -0.0971837
423.712, -0.0971837
423.713, -0.0971837
423.714, -0.0971837
423.715, -0.0971837
423.716, -0.0971837
423.717, -0.0971837
423.718, -0.166734
423.719, -0.166734
423.72, -0.166734
423.721, -0.166734
423.722, -0.166734
423.723, -0.166734
423.724, -0.166734
423.725, -0.166734
423.726, -0.166734
423.727, -0.166734
423.728, -0.166734
423.729, -0.166734
423.73, -0.166734
423.731, -0.166734
423.732, -0.166734
423.733, -0.166734
423.734, -0.166734
423.735, -0.166734
423.736, -0.166734
423.737, -0.166734
423.738, -0.166734
423.739, -0.166734
423.74, -0.166734
423.741, -0.166734
423.742, -0.166734
423.743, -0.166734
423.744, -0.166734
423.745, -0.166734
423.746, -0.166734
423.747, -0.166734
423.748, -0.166734
423.749, -0.166734
423.75, -0.166734
423.751, -0.166734
423.752, -0.166734
423.753, -0.166734
423.754, -0.166734
423.755, -0.166734
423.756, -0.166734
423.757, -0.166734
423.758, -0.146942
423.759, -0.146942
423.76, -0.146942
423.761, -0.146942
423.762, -0.146942
423.763, -0.146942
423.764, -0.146942
423.765, -0.146942
423.766, -0.146942
423.767, -0.146942
423.768, -0.0927463
423.769, -0.0927463
423.77, -0.0927463
423.771, -0.0927463
423.772, -0.0927463
423.773, -0.0927463
423.774, -0.0927463
423.775, -0.0927463
423.776, -0.0927463
423.777, -0.0927463
423.778, -0.0927463
423.779, -0.0927463
423.78, -0.0927463
423.781, -0.0927463
423.782, -0.0927463
423.783, -0.0927463
423.784, -0.0927463
423.785, -0.0927463
423.786, -0.0927463
423.787, -0.0927463
423.788, -0.146942
423.789, -0.146942
423.79, -0.146942
423.791, -0.146942
423.792, -0.146942
423.793, -0.146942
423.794, -0.146942
423.795, -0.146942
423.796, -0.146942
423.797, -0.146942
423.798, -0.146942
423.799, -0.146942
423.8, -0.146942
423.801, -0.146942
423.802, -0.146942
423.803, -0.146942
423.804, -0.146942
423.805, -0.146942
423.806, -0.146942
423.807, -0.146942
423.808, -0.0978915
423.809, -0.0978915
423.81, -0.0978915
423.811, -0.0978915
423.812, -0.0978915
423.813, -0.0978915
423.814, -0.0978915
423.815, -0.0978915
423.816, -0.0978915
423.817, -0.0978915
423.818, -0.13636
423.819, -0.13636
423.82, -0.13636
423.821, -0.13636
423.822, -0.13636
423.823, -0.13636
423.824, -0.13636
423.825, -0.13636
423.826, -0.13636
423.827, -0.13636
423.828, -0.13636
423.829, -0.13636
423.83, -0.13636
423.831, -0.13636
423.832, -0.13636
423.833, -0.13636
423.834, -0.13636
423.835, -0.13636
423.836, -0.13636
423.837, -0.13636
423.838, -0.0780188
423.839, -0.0780188
423.84, -0.0780188
423.841, -0.0780188
423.842, -0.0780188
423.843, -0.0780188
423.844, -0.0780188
423.845, -0.0780188
423.846, -0.0780188
423.847, -0.0780188
423.848, -0.0780188
423.849, -0.0780188
423.85, -0.0780188
423.851, -0.0780188
423.852, -0.0780188
423.853, -0.0780188
423.854, -0.0780188
423.855, -0.0780188
423.856, -0.0780188
423.857, -0.0780188
423.858, -0.163559
423.859, -0.163559
423.86, -0.163559
423.861, -0.163559
423.862, -0.163559
423.863, -0.163559
423.864, -0.163559
423.865, -0.163559
423.866, -0.163559
423.867, -0.163559
423.868, -0.163559
423.869, -0.163559
423.87, -0.163559
423.871, -0.163559
423.872, -0.163559
423.873, -0.163559
423.874, -0.163559
423.875, -0.163559
423.876, -0.163559
423.877, -0.163559
423.878, -0.112051
423.879, -0.112051
423.88, -0.112051
423.881, -0.112051
423.882, -0.112051
423.883, -0.112051
423.884, -0.112051
423.885, -0.112051
423.886, -0.112051
423.887, -0.112051
423.888, -0.140623
423.889, -0.140623
423.89, -0.140623
423.891, -0.140623
423.892, -0.140623
423.893, -0.140623
423.894, -0.140623
423.895, -0.140623
423.896, -0.140623
423.897, -0.140623
423.898, -0.140623
423.899, -0.140623
423.9, -0.140623
423.901, -0.140623
423.902, -0.140623
423.903, -0.140623
423.904, -0.140623
423.905, -0.140623
423.906, -0.140623
423.907, -0.140623
423.908, -0.128763
423.909, -0.128763
423.91, -0.128763
423.911, -0.128763
423.912, -0.128763
423.913, -0.128763
423.914, -0.128763
423.915, -0.128763
423.916, -0.128763
423.917, -0.128763
423.918, -0.128763
423.919, -0.128763
423.92, -0.128763
423.921, -0.128763
423.922, -0.128763
423.923, -0.128763
423.924, -0.128763
423.925, -0.128763
423.926, -0.128763
423.927, -0.128763
423.928, -0.171093
423.929, -0.171093
423.93, -0.171093
423.931, -0.171093
423.932, -0.171093
423.933, -0.171093
423.934, -0.171093
423.935, -0.171093
423.936, -0.171093
423.937, -0.171093
423.938, -0.0798027
423.939, -0.0798027
423.94, -0.0798027
423.941, -0.0798027
423.942, -0.0798027
423.943, -0.0798027
423.944, -0.0798027
423.945, -0.0798027
423.946, -0.0798027
423.947, -0.0798027
423.948, -0.0798027
423.949, -0.0798027
423.95, -0.0798027
423.951, -0.0798027
423.952, -0.0798027
423.953, -0.0798027
423.954, -0.0798027
423.955, -0.0798027
423.956, -0.0798027
423.957, -0.0798027
423.958, -0.177909
423.959, -0.177909
423.96, -0.177909
423.961, -0.177909
423.962, -0.177909
423.963, -0.177909
423.964, -0.177909
423.965, -0.177909
423.966, -0.177909
423.967, -0.177909
423.968, -0.177909
423.969, -0.177909
423.97, -0.177909
423.971, -0.177909
423.972, -0.177909
423.973, -0.177909
423.974, -0.177909
423.975, -0.177909
423.976, -0.177909
423.977, -0.177909
423.978, -0.122498
423.979, -0.122498
423.98, -0.122498
423.981, -0.122498
423.982, -0.122498
423.983, -0.122498
423.984, -0.122498
423.985, -0.122498
423.986, -0.122498
423.987, -0.122498
423.988, -0.143751
423.989, -0.143751
423.99, -0.143751
423.991, -0.143751
423.992, -0.143751
423.993, -0.143751
423.994, -0.143751
423.995, -0.143751
423.996, -0.143751
423.997, -0.143751
423.998, -0.143751
423.999, -0.143751
424, -0.143751
424.001, -0.143751
424.002, -0.143751
